,Customer_id,Product_id,Date,Gender,Template,Countries,Purchase,Marital,Age
24249,19724,22923,9,F,2,United Kingdom,no,divorced,48
24250,36047,22924,11,F,2,Spain,no,married,39
24251,8394,22988,3,F,1,Germany,no,married,36
24252,38050,22974,12,M,1,United Kingdom,no,married,40
24253,26563,22977,5,M,2,France,no,married,47
24254,19207,84029G,12,F,2,Germany,no,single,34
24255,39705,84029E,9,F,2,Netherlands,no,married,36
24256,2744,22112,7,F,1,Germany,no,divorced,36
24257,39761,21485,10,F,2,France,no,married,42
24258,38459,22751,1,F,2,Spain,no,married,42
24259,9326,22749,9,M,1,Spain,no,married,39
24260,32455,22750,3,F,2,Spain,no,divorced,36
24261,15894,22910,7,F,2,France,no,single,31
24262,7463,22086,12,F,1,France,no,married,50
24263,16721,22940,6,M,2,Germany,no,married,39
24264,39252,22147,9,F,2,Spain,no,married,48
24265,11706,22483,11,F,2,Germany,no,married,35
24266,7175,22746,12,M,2,Germany,no,married,45
24267,29747,22747,12,F,2,France,no,married,39
24268,18468,22745,11,F,1,Spain,no,married,54
24269,32355,22748,12,F,2,Germany,no,married,45
24270,27132,22968,6,F,2,France,no,married,45
24271,31399,22141,12,F,2,France,no,married,37
24272,2300,22144,9,F,1,Germany,no,married,39
24273,40158,22086,4,F,1,Germany,no,married,57
24274,38350,22505,2,F,1,Germany,no,married,50
24275,24812,22779,4,F,2,Netherlands,no,married,49
24276,36617,21123,11,F,2,Germany,no,married,46
24277,3020,84580,7,F,2,Belgium,no,married,40
24278,19442,22175,12,F,1,Spain,no,married,45
24279,40926,22689,12,F,1,United Kingdom,no,married,42
24280,16853,22842,8,F,2,Italy,no,single,30
24281,19301,22843,6,F,1,Spain,no,married,42
24282,7034,22841,12,F,1,Portugal,no,married,42
24283,35843,22840,9,M,1,United Kingdom,no,married,42
24284,3660,21034,10,M,1,France,no,single,44
24285,28953,22415,9,F,1,Italy,no,married,46
24286,30933,21098,11,F,2,United Kingdom,no,married,51
24287,22870,22960,1,F,1,Netherlands,no,married,42
24288,19482,22961,9,F,2,United Kingdom,no,married,45
24289,39414,21813,8,F,2,United Kingdom,no,married,38
24290,29188,22734,12,F,2,United Kingdom,no,married,38
24291,5137,10135,3,F,1,Netherlands,no,married,49
24292,4558,15036,11,F,2,Spain,no,married,40
24293,22039,15044C,4,F,2,Spain,no,married,49
24294,33513,16237,4,M,2,Belgium,no,married,50
24295,7403,16238,11,F,2,Spain,no,single,41
24296,28636,20616,8,F,2,Germany,no,married,53
24297,36283,20618,7,M,1,Spain,yes,single,48
24298,12996,20665,4,F,2,Italy,no,married,51
24299,39410,20669,7,F,2,Netherlands,no,married,42
24300,5620,20677,9,F,2,Germany,no,married,39
24301,17752,20682,11,F,2,United Kingdom,no,married,46
24302,16848,20685,12,F,1,Spain,no,divorced,48
24303,27406,20696,12,F,2,Italy,no,married,46
24304,33393,20707,4,F,1,France,no,married,54
24305,27291,20717,5,M,2,Netherlands,no,single,31
24306,841,20718,6,F,1,Netherlands,no,married,54
24307,21311,20719,5,F,1,United Kingdom,no,married,44
24308,1417,20723,12,F,2,Spain,no,married,51
24309,8207,20724,2,F,1,Netherlands,no,married,45
24310,27778,20725,12,F,1,United Kingdom,no,divorced,31
24311,1959,20727,12,F,1,Spain,no,married,55
24312,38017,20728,11,F,2,Netherlands,no,married,54
24313,28416,20733,1,F,2,Germany,no,married,46
24314,1753,20754,12,F,2,France,no,divorced,53
24315,24557,20755,12,F,1,Netherlands,no,married,38
24316,25209,20770,11,F,2,Germany,no,married,42
24317,29548,20780,4,F,1,Germany,no,married,54
24318,7812,20782,6,F,1,Germany,no,married,41
24319,12095,20832,11,F,1,Netherlands,no,single,35
24320,18215,20867,5,F,2,Spain,no,married,46
24321,8593,20902,3,M,2,Spain,no,married,45
24322,2323,20914,9,,1,Germany,no,married,36
24323,14138,20931,11,F,2,Germany,no,married,46
24324,22004,20961,3,F,1,Germany,no,married,51
24325,11070,20966,12,F,2,Italy,no,married,40
24326,39187,20971,11,M,2,United Kingdom,no,married,47
24327,27528,20972,12,F,1,United Kingdom,yes,married,40
24328,10755,20973,11,F,2,United Kingdom,no,divorced,52
24329,11408,20974,8,F,1,Belgium,no,married,47
24330,10817,20975,12,F,1,Netherlands,no,divorced,45
24331,26274,20985,11,F,1,Netherlands,no,married,46
24332,13258,20986,4,F,2,United Kingdom,no,married,34
24333,21848,21000,6,F,1,Spain,no,single,37
24334,9987,21001,11,M,1,Spain,no,married,36
24335,12401,21012,1,F,1,United Kingdom,no,married,36
24336,19223,21035,8,M,2,Germany,no,married,49
24337,4678,21041,4,F,2,Spain,no,divorced,52
24338,26043,21067,5,M,2,Germany,no,divorced,52
24339,13271,21069,7,M,1,United Kingdom,no,married,56
24340,34547,21071,8,F,1,United Kingdom,no,married,53
24341,14651,21098,12,F,1,Italy,no,married,53
24342,35972,21107,11,F,2,Germany,no,married,40
24343,22035,21108,10,M,2,Germany,no,married,39
24344,33889,21110,10,F,1,Netherlands,no,married,54
24345,12630,21115,11,F,1,United Kingdom,no,married,43
24346,2290,21122,5,M,1,Spain,no,married,58
24347,31744,21126,5,F,1,United Kingdom,no,married,58
24348,21644,21128,11,F,1,Portugal,no,married,31
24349,8969,21147,8,F,2,Germany,no,single,30
24350,27722,21154,9,F,1,Netherlands,no,married,37
24351,17058,21159,5,,1,Spain,no,married,58
24352,20242,21161,2,M,2,United Kingdom,no,married,47
24353,24889,21162,1,F,1,Netherlands,no,married,47
24354,5202,21165,10,F,2,Italy,no,married,38
24355,5191,21166,7,F,2,Italy,no,married,38
24356,21172,21169,9,F,2,Italy,no,married,38
24357,2800,21174,12,F,1,Spain,no,single,35
24358,917,21175,1,F,1,Italy,no,married,56
24359,13760,21179,6,F,1,Netherlands,no,married,37
24360,26288,21181,3,F,1,United Kingdom,no,divorced,44
24361,32690,21191,3,F,2,United Kingdom,no,married,52
24362,5360,21192,12,F,2,Germany,no,married,52
24363,5961,21195,6,M,1,Spain,no,married,43
24364,6119,21210,4,F,2,Belgium,no,married,43
24365,25451,21212,11,F,1,Spain,no,divorced,45
24366,3029,21216,6,M,1,France,no,divorced,45
24367,28031,21217,5,F,2,Netherlands,no,married,51
24368,7162,21218,1,F,1,Germany,no,married,37
24369,7615,21220,1,F,2,United Kingdom,no,divorced,35
24370,908,21231,11,F,2,Italy,no,married,55
24371,38366,21232,11,M,2,Spain,no,married,54
24372,7243,21240,7,M,2,United Kingdom,no,married,42
24373,34520,21249,5,F,1,Germany,no,married,39
24374,9061,21257,8,F,1,Germany,no,married,31
24375,37410,21258,6,F,1,Netherlands,no,divorced,52
24376,16372,21261,11,F,1,Italy,no,divorced,39
24377,6093,21262,3,M,2,United Kingdom,no,married,36
24378,31760,21264,12,M,1,United Kingdom,no,married,58
24379,2634,21286,8,F,1,Netherlands,yes,married,42
24380,22760,21288,10,F,1,Spain,no,married,52
24381,725,21306,12,F,2,United Kingdom,no,married,40
24382,14807,21314,4,F,2,Germany,no,single,43
24383,28870,21318,10,F,2,Netherlands,no,married,52
24384,26852,21319,4,M,2,Spain,no,single,42
24385,17414,21328,10,F,1,Netherlands,no,married,42
24386,35186,21329,12,M,1,Germany,no,married,50
24387,28277,21352,7,F,2,Germany,no,single,33
24388,26432,21355,12,M,1,United Kingdom,no,married,41
24389,3564,21356,11,F,1,Netherlands,no,married,50
24390,13232,21398,10,F,2,Germany,no,married,50
24391,23585,21418,12,F,2,Portugal,no,married,45
24392,33372,21420,1,M,2,Germany,no,married,37
24393,19309,21428,11,F,2,France,no,married,42
24394,10193,21429,6,F,2,Netherlands,no,married,35
24395,29777,21441,11,M,2,Germany,no,married,43
24396,26347,21465,2,F,2,Italy,no,married,57
24397,21373,21479,8,F,2,United Kingdom,no,married,50
24398,34883,21481,1,F,1,Belgium,no,married,50
24399,1237,21485,1,F,2,Spain,no,single,32
24400,9524,21507,9,F,2,Italy,yes,married,34
24401,13776,21524,11,F,1,Netherlands,no,single,30
24402,4933,21524,1,F,1,Netherlands,yes,married,45
24403,39360,21534,8,F,1,Netherlands,no,married,50
24404,35756,21556,12,F,1,United Kingdom,no,divorced,45
24405,18236,21557,6,M,2,Germany,no,married,36
24406,5451,21559,3,M,2,France,no,married,54
24407,29969,21576,9,F,1,Germany,no,divorced,46
24408,10769,21625,10,F,2,Spain,no,married,32
24409,25376,21627,7,F,1,United Kingdom,no,married,39
24410,6778,21641,4,F,1,United Kingdom,no,single,36
24411,20473,21642,11,F,2,Netherlands,no,divorced,47
24412,11694,21643,3,F,1,,no,single,31
24413,39687,21648,4,F,2,Germany,no,divorced,46
24414,38389,21668,7,F,1,France,no,married,54
24415,32250,21669,7,F,1,France,no,married,45
24416,28369,21672,11,F,2,Netherlands,no,married,39
24417,25230,21673,12,F,1,United Kingdom,no,married,39
24418,11571,21679,9,F,1,United Kingdom,no,married,36
24419,12665,21703,4,F,2,Germany,no,married,50
24420,27385,21704,12,F,2,Italy,no,married,49
24421,8840,21705,10,M,2,Spain,no,divorced,52
24422,27188,21726,5,F,2,Belgium,no,married,36
24423,25018,21731,11,F,1,Netherlands,no,married,46
24424,6785,21733,11,M,1,Italy,no,married,46
24425,16153,21741,2,F,1,Netherlands,no,married,33
24426,3435,21743,8,M,1,Germany,no,married,36
24427,20175,21754,12,F,1,Germany,no,married,46
24428,35021,21755,7,F,1,Netherlands,no,married,43
24429,19879,21774,6,M,1,Germany,no,married,56
24430,5374,21790,12,F,2,Germany,no,single,38
24431,5691,21791,3,F,1,United Kingdom,no,married,36
24432,37620,21801,9,F,2,Netherlands,no,single,33
24433,22496,21802,12,F,2,United Kingdom,no,married,46
24434,38457,21803,12,M,2,Spain,no,married,40
24435,21855,21809,1,F,1,Italy,no,married,42
24436,33899,21810,11,M,2,Germany,no,married,46
24437,6502,21811,10,F,2,Netherlands,no,divorced,40
24438,31571,21815,12,F,2,Italy,no,married,53
24439,20551,21818,12,F,2,France,no,married,53
24440,12434,21826,9,M,1,Belgium,no,married,34
24441,16602,21832,12,F,1,United Kingdom,no,married,34
24442,16522,21844,9,M,1,France,no,married,57
24443,10853,21846,3,F,2,United Kingdom,no,married,47
24444,31153,21865,12,F,2,Germany,no,single,32
24445,847,21867,10,F,1,United Kingdom,no,single,42
24446,17150,21868,8,F,2,Italy,no,single,42
24447,6235,21868,6,F,1,Germany,no,married,40
24448,29150,21874,12,M,1,Spain,no,married,37
24449,3730,21875,1,F,1,Spain,no,married,32
24450,25257,21876,6,M,1,Spain,no,married,38
24451,39277,21883,3,F,2,Belgium,no,divorced,58
24452,37377,21889,4,F,1,Germany,no,single,40
24453,28640,21890,6,M,2,Germany,no,married,54
24454,4261,21891,7,M,2,United Kingdom,no,single,40
24455,15818,21892,12,F,2,Italy,no,single,38
24456,7416,21896,8,F,2,Spain,no,single,40
24457,35950,21901,9,M,2,United Kingdom,no,married,29
24458,9824,21903,11,F,1,Spain,no,married,42
24459,3670,21906,1,M,1,Germany,no,married,46
24460,31630,21907,6,F,2,France,no,divorced,54
24461,26686,21908,12,M,1,Germany,no,married,50
24462,19659,21914,2,F,1,Netherlands,no,married,53
24463,24248,21915,5,F,1,Germany,no,married,42
24464,12228,21918,7,F,1,Germany,no,married,40
24465,14101,21928,7,F,1,Netherlands,no,married,42
24466,21053,21929,10,M,1,Germany,no,married,42
24467,16640,21931,12,F,2,Italy,no,married,38
24468,26737,21934,9,F,1,United Kingdom,no,married,42
24469,3295,21935,7,F,2,Germany,yes,single,31
24470,20029,21936,7,M,1,Portugal,no,divorced,37
24471,12849,21942,10,M,1,United Kingdom,no,married,36
24472,20955,21945,8,F,1,Italy,no,married,38
24473,34677,21947,11,F,2,United Kingdom,yes,married,46
24474,9548,21948,5,F,2,Spain,no,divorced,44
24475,2372,21949,4,F,1,Germany,no,divorced,48
24476,3908,21967,11,M,1,Germany,no,married,44
24477,22027,21975,1,F,2,Italy,no,married,33
24478,31736,21976,12,F,1,Belgium,no,divorced,33
24479,2609,21977,7,F,2,France,no,married,57
24480,39528,21980,6,F,1,France,no,married,32
24481,33757,21982,3,F,2,Germany,no,divorced,47
24482,10828,21984,11,F,1,Germany,no,single,36
24483,30748,21985,11,F,2,Spain,no,married,47
24484,4782,21990,4,F,2,Netherlands,no,married,53
24485,33539,21992,3,F,2,Germany,no,single,55
24486,15780,21993,5,F,1,Italy,no,married,38
24487,27224,22023,3,M,1,United Kingdom,no,divorced,36
24488,8629,22029,5,F,2,Netherlands,yes,married,32
24489,20000,22035,1,F,1,Germany,no,divorced,42
24490,16382,22037,1,F,1,Spain,no,divorced,32
24491,8297,22041,2,F,2,Netherlands,no,married,29
24492,30728,22063,4,F,1,Netherlands,no,married,55
24493,16863,22075,9,F,1,United Kingdom,no,married,29
24494,38247,22077,3,F,2,Spain,no,single,29
24495,25196,22081,1,F,1,United Kingdom,no,married,45
24496,26246,22083,3,F,1,Netherlands,no,married,33
24497,10513,22084,6,F,1,Germany,no,married,48
24498,33314,22086,2,F,1,Spain,no,single,29
24499,18262,22091,12,M,2,France,no,single,31
24500,20160,22095,10,F,2,Germany,no,married,52
24501,40306,22100,12,F,1,Germany,no,single,52
24502,34051,22109,12,F,2,Italy,yes,married,35
24503,38877,22111,5,F,2,Germany,no,married,48
24504,22545,22112,12,M,2,United Kingdom,no,married,39
24505,33435,22114,12,M,1,Netherlands,no,married,46
24506,29692,22117,9,F,1,Spain,no,married,43
24507,4655,22123,12,F,2,United Kingdom,no,married,46
24508,21523,22124,1,F,1,Germany,no,married,41
24509,14555,22127,2,F,2,Spain,no,married,31
24510,32173,22131,7,F,1,United Kingdom,no,married,53
24511,20576,22132,9,F,1,Germany,no,single,44
24512,34380,22133,4,F,1,Germany,no,divorced,47
24513,16151,22134,6,F,2,Spain,no,married,31
24514,30312,22144,8,F,1,Germany,no,married,32
24515,26329,22152,11,F,1,Spain,no,married,32
24516,15569,22153,6,F,1,France,no,single,39
24517,4627,22156,7,F,2,Netherlands,no,single,44
24518,16364,22158,11,F,2,Spain,no,divorced,38
24519,36875,22158,1,F,2,Italy,no,single,31
24520,19328,22161,2,F,2,France,no,divorced,30
24521,24645,22162,10,F,1,Italy,no,single,35
24522,40227,22173,3,F,2,United Kingdom,no,married,35
24523,41028,22174,11,F,1,Germany,no,married,29
24524,33411,22178,11,F,1,France,no,married,32
24525,3237,22182,7,F,1,France,no,married,39
24526,16089,22183,8,F,2,Germany,no,divorced,52
24527,35726,22185,3,F,1,Belgium,no,married,53
24528,15184,22190,2,F,2,Spain,no,married,39
24529,892,22190,11,M,1,Germany,no,single,32
24530,38351,22195,8,M,1,Germany,no,married,46
24531,8863,22196,1,F,2,United Kingdom,no,married,48
24532,40805,22197,11,F,2,Germany,no,married,35
24533,12298,22198,7,F,1,Netherlands,no,married,40
24534,3571,22199,12,F,2,Belgium,no,divorced,52
24535,11500,22200,11,M,2,Netherlands,no,single,31
24536,7308,22207,11,F,1,Germany,no,married,35
24537,18042,22211,12,M,2,Spain,no,married,48
24538,13552,22212,8,M,2,United Kingdom,no,married,34
24539,20046,22217,2,M,2,Germany,no,married,34
24540,34912,22219,3,F,2,France,no,married,31
24541,38193,22224,5,M,1,Netherlands,no,single,54
24542,9433,22227,12,F,2,Spain,no,married,31
24543,2998,22246,5,F,2,Italy,no,married,56
24544,26550,22269,10,F,1,United Kingdom,no,married,34
24545,3015,22279,6,F,1,Spain,no,married,31
24546,9436,22283,4,F,1,Germany,no,married,45
24547,35075,22286,12,M,2,Spain,no,married,55
24548,31968,22287,9,F,1,United Kingdom,no,married,48
24549,31533,22294,3,M,1,United Kingdom,no,married,48
24550,29053,22297,12,F,2,Spain,yes,married,45
24551,21626,22301,6,M,1,France,no,married,55
24552,5468,22306,4,F,2,Spain,no,single,32
24553,17637,22307,4,F,1,Germany,no,married,50
24554,36870,22308,6,F,2,Spain,no,married,39
24555,14477,22310,7,F,2,France,no,divorced,55
24556,23680,22311,8,F,2,Netherlands,no,married,55
24557,28119,22312,9,F,1,Germany,no,single,40
24558,27208,22315,11,F,2,United Kingdom,no,single,40
24559,4109,22317,10,F,1,Netherlands,no,married,39
24560,19536,22318,12,F,2,Germany,no,married,39
24561,3347,22321,6,F,1,France,no,married,36
24562,30733,22322,9,F,1,Netherlands,no,married,53
24563,34407,22335,11,M,2,Spain,no,married,42
24564,36567,22336,3,F,2,Netherlands,no,divorced,42
24565,39416,22337,9,F,2,Spain,no,married,46
24566,27586,22338,7,F,1,Germany,no,single,30
24567,11721,22339,6,F,1,Spain,no,married,46
24568,33443,22340,12,F,2,Netherlands,no,married,35
24569,17524,22341,10,F,2,United Kingdom,no,married,35
24570,6477,22342,9,F,1,Netherlands,no,married,36
24571,2462,22348,1,F,1,Germany,no,divorced,35
24572,19488,22349,10,F,1,Germany,no,single,30
24573,27303,22350,7,F,1,Italy,no,married,46
24574,12811,22356,6,F,1,Spain,no,married,42
24575,35063,22357,2,F,2,United Kingdom,no,single,32
24576,7032,22358,7,M,2,Netherlands,no,married,42
24577,23903,22361,12,M,2,Germany,no,married,34
24578,39765,22362,6,F,2,Netherlands,no,married,46
24579,8990,22366,8,F,1,Netherlands,no,married,37
24580,829,22371,4,F,1,Netherlands,no,married,46
24581,39030,22371,5,F,1,France,no,single,39
24582,19454,22375,12,F,1,France,no,married,38
24583,14431,22378,8,F,2,Spain,yes,married,34
24584,4770,22379,2,M,2,Germany,no,married,46
24585,35747,22384,6,F,2,Spain,no,divorced,42
24586,37327,22393,5,F,2,United Kingdom,no,divorced,42
24587,28222,22406,1,F,2,United Kingdom,no,married,38
24588,36742,22412,9,M,1,Italy,no,divorced,44
24589,22030,22419,6,F,1,United Kingdom,no,married,42
24590,1996,22421,12,M,2,France,no,married,52
24591,2536,22423,3,F,1,Italy,no,single,32
24592,28511,22427,8,F,1,Germany,no,married,35
24593,27958,22435,5,F,2,Belgium,no,divorced,43
24594,35358,22442,1,F,1,Spain,no,single,31
24595,11155,22445,2,F,2,Portugal,no,married,58
24596,11757,22457,12,F,2,Germany,no,single,37
24597,20653,22465,10,F,2,United Kingdom,no,married,51
24598,36860,22466,12,F,1,Spain,no,single,40
24599,33119,22466,3,F,2,Spain,no,single,31
24600,9901,22469,6,F,1,United Kingdom,no,divorced,42
24601,14170,22470,11,F,2,Spain,no,single,34
24602,41086,22471,12,M,2,Italy,no,married,35
24603,30422,22473,6,M,1,Spain,no,married,49
24604,22854,22475,1,F,1,Germany,no,married,41
24605,19527,22476,7,F,1,United Kingdom,no,married,48
24606,20682,22492,3,F,1,Netherlands,no,married,46
24607,12455,22495,5,F,1,Germany,no,married,44
24608,12774,22497,11,M,2,Germany,no,married,50
24609,11823,22500,6,F,1,Spain,no,divorced,50
24610,6496,22502,4,F,2,,no,married,40
24611,4224,22505,1,F,2,Spain,no,married,34
24612,10634,22530,9,M,1,Italy,no,married,31
24613,8933,22531,12,M,2,United Kingdom,yes,married,32
24614,39898,22534,11,F,2,Spain,no,single,34
24615,14478,22539,8,M,1,France,no,single,33
24616,5225,22540,11,F,1,,no,single,32
24617,19795,22544,8,F,1,Spain,no,married,39
24618,14287,22546,10,F,2,Netherlands,no,married,38
24619,24914,22549,11,F,1,Spain,no,divorced,40
24620,37566,22550,12,F,2,Belgium,no,single,36
24621,852,22553,9,F,1,France,no,married,31
24622,4266,22554,12,F,2,Spain,no,married,46
24623,667,22557,7,F,2,United Kingdom,no,married,36
24624,10745,22557,12,F,1,United Kingdom,no,married,33
24625,8860,22568,11,F,2,United Kingdom,no,married,53
24626,14401,22569,6,F,1,United Kingdom,no,married,43
24627,6610,22570,11,F,2,Germany,no,married,46
24628,31048,22571,11,M,2,Belgium,no,married,37
24629,19966,22573,2,F,1,United Kingdom,no,married,38
24630,22962,22574,8,F,2,Germany,no,divorced,57
24631,33510,22576,12,F,1,Germany,no,married,42
24632,10603,22578,11,F,2,United Kingdom,no,married,51
24633,35665,22579,11,F,2,Netherlands,no,married,53
24634,17463,22582,8,F,1,Germany,no,divorced,43
24635,36640,22584,11,F,1,Germany,no,married,43
24636,21567,22585,10,M,2,Germany,no,married,35
24637,11197,22588,1,F,2,Spain,no,married,35
24638,9587,22589,7,F,2,Germany,no,married,40
24639,26083,22592,8,F,1,Italy,no,married,37
24640,33163,22594,12,M,1,United Kingdom,no,single,43
24641,40198,22595,5,M,2,Belgium,no,married,36
24642,40205,22601,12,F,1,Netherlands,no,married,49
24643,12388,22602,12,F,2,United Kingdom,no,married,42
24644,4942,22603,11,F,2,Germany,yes,married,57
24645,9520,22610,10,F,2,Spain,no,single,38
24646,13269,22616,10,F,2,Germany,no,single,55
24647,34332,22619,8,F,2,Belgium,no,divorced,41
24648,7185,22620,12,M,2,Belgium,no,single,55
24649,7734,22622,11,F,2,Spain,no,married,51
24650,11832,22624,8,F,2,Belgium,no,married,41
24651,40430,22625,3,M,2,France,no,married,49
24652,39602,22630,11,F,1,Spain,no,married,48
24653,2860,22634,5,M,1,United Kingdom,no,divorced,34
24654,1815,22637,9,F,2,Germany,no,married,50
24655,18034,22646,11,M,1,Spain,no,married,46
24656,39474,22649,11,F,2,,no,married,52
24657,25923,22651,9,F,2,Italy,no,married,43
24658,19962,22652,7,F,1,Netherlands,no,married,35
24659,11110,22659,4,F,2,Netherlands,no,married,39
24660,39893,22661,7,F,2,Italy,no,married,35
24661,5613,22664,3,F,2,Spain,no,married,43
24662,15109,22665,10,M,2,Netherlands,no,married,46
24663,15608,22666,5,F,1,Germany,no,single,52
24664,32868,22668,12,F,1,United Kingdom,no,married,53
24665,14973,22676,12,F,2,Germany,no,single,33
24666,18457,22678,12,M,1,United Kingdom,no,married,52
24667,2585,22689,10,F,1,Spain,no,married,53
24668,6328,22694,9,F,1,Germany,no,married,39
24669,15879,22695,7,M,1,Netherlands,no,married,41
24670,39792,22713,4,F,1,Italy,no,single,31
24671,8080,22714,1,F,2,Germany,no,divorced,31
24672,3064,22716,5,F,2,Spain,no,married,36
24673,28657,22719,9,F,2,Germany,no,married,37
24674,3633,22725,2,F,1,Italy,no,married,52
24675,10232,22726,7,F,1,Spain,no,married,50
24676,26963,22727,2,F,2,Germany,no,married,35
24677,6487,22729,9,F,1,United Kingdom,no,married,33
24678,39154,22730,12,M,2,Italy,no,married,36
24679,20338,22737,5,F,2,Netherlands,no,single,45
24680,9027,22738,5,F,2,Spain,no,married,41
24681,1297,22739,12,F,1,Germany,no,married,41
24682,8283,22740,11,F,1,Germany,no,married,35
24683,13948,22741,1,F,2,Italy,no,married,52
24684,31090,22746,11,F,1,Spain,no,married,37
24685,23040,22748,1,M,1,United Kingdom,no,married,46
24686,3831,22749,8,F,2,Spain,no,married,39
24687,25480,22753,6,F,1,Spain,no,married,40
24688,18503,22754,1,F,2,France,no,married,30
24689,15961,22754,8,F,1,Germany,no,married,52
24690,26311,22755,5,F,1,Spain,no,married,44
24691,24151,22757,11,F,2,United Kingdom,no,divorced,53
24692,5261,22758,5,F,2,Netherlands,no,divorced,53
24693,4483,22759,10,M,1,Spain,no,divorced,53
24694,27209,22766,4,F,1,Netherlands,yes,married,44
24695,37517,22771,5,F,1,Spain,no,married,44
24696,28932,22777,10,M,1,Netherlands,no,divorced,53
24697,14548,22781,2,F,2,Spain,no,divorced,53
24698,9540,22789,6,F,1,United Kingdom,no,divorced,45
24699,2659,22791,3,M,2,Spain,no,married,35
24700,27613,22798,5,F,1,Netherlands,no,married,35
24701,36964,22811,3,F,1,Netherlands,no,married,44
24702,31545,22812,12,M,2,Italy,no,divorced,57
24703,28007,22813,8,F,2,United Kingdom,no,married,43
24704,25595,22814,12,F,1,Italy,no,married,33
24705,29275,22816,9,F,1,Germany,yes,divorced,52
24706,36841,22816,10,F,1,Germany,no,married,45
24707,39064,22817,4,M,2,United Kingdom,no,married,30
24708,26291,22819,5,F,2,Spain,no,married,37
24709,25288,22821,11,F,1,United Kingdom,no,married,48
24710,5705,22829,10,F,2,Germany,no,married,30
24711,33802,22834,8,F,2,Netherlands,no,married,41
24712,23963,22835,8,F,1,Spain,no,married,42
24713,5500,22837,11,F,2,United Kingdom,no,married,51
24714,31473,22840,8,F,1,Germany,no,married,52
24715,9948,22842,8,F,1,Germany,no,divorced,42
24716,30992,22845,8,F,1,Belgium,no,married,45
24717,10141,22851,3,F,1,Spain,no,married,32
24718,17000,22855,8,F,1,Italy,no,married,37
24719,30278,22855,2,F,1,Spain,no,married,40
24720,12513,22867,3,M,2,Germany,no,married,37
24721,17723,22890,5,F,1,Netherlands,no,married,41
24722,29717,22891,12,F,1,United Kingdom,no,married,33
24723,588,22895,11,F,1,United Kingdom,yes,married,37
24724,40432,22906,11,F,2,Italy,no,married,50
24725,22545,22909,12,F,2,Italy,no,divorced,51
24726,26707,22910,4,M,1,Germany,no,single,31
24727,9468,22916,5,F,2,Spain,no,married,58
24728,14516,22917,10,F,1,Germany,no,married,50
24729,4603,22918,3,F,1,Italy,no,married,43
24730,14363,22920,3,F,1,Netherlands,no,single,33
24731,30197,22931,9,F,1,Spain,no,married,37
24732,25422,22933,7,M,1,Italy,no,married,42
24733,25426,22942,11,F,2,Germany,no,married,50
24734,35973,22943,7,F,2,Germany,no,married,43
24735,12478,22944,12,M,1,Germany,no,married,50
24736,5777,22945,5,M,1,Germany,no,single,36
24737,6396,22951,6,F,1,United Kingdom,yes,married,55
24738,13949,22952,7,F,1,Germany,no,married,56
24739,10391,22960,3,F,2,France,no,married,34
24740,37791,22961,12,F,1,Spain,no,married,31
24741,3538,22962,1,F,2,France,no,married,51
24742,34149,22963,10,F,2,Germany,no,married,44
24743,16794,22964,2,F,2,United Kingdom,no,divorced,34
24744,37857,22966,11,F,1,Spain,no,divorced,35
24745,23280,22969,7,F,2,France,no,divorced,34
24746,35848,22974,11,F,1,Germany,no,single,41
24747,24773,22976,8,M,2,United Kingdom,no,divorced,37
24748,6491,22983,11,M,2,Netherlands,no,married,43
24749,30562,22988,11,M,1,Germany,no,married,43
24750,26470,35004B,5,F,1,Spain,no,divorced,50
24751,25912,35598D,1,M,1,Germany,no,single,55
24752,2527,35599D,12,M,2,Germany,no,divorced,49
24753,924,35609A,3,F,1,United Kingdom,no,married,39
24754,6897,35610A,6,F,2,France,no,married,56
24755,36977,35610C,6,F,1,France,no,married,31
24756,14535,35648,2,F,1,Netherlands,no,married,31
24757,26151,35653,5,M,2,United Kingdom,no,married,31
24758,23894,35924,1,F,2,Netherlands,no,divorced,53
24759,26421,35954,7,F,1,United Kingdom,no,married,47
24760,28967,35957,12,F,2,Italy,no,married,54
24761,30881,35961,6,F,1,United Kingdom,no,married,47
24762,35289,35965,9,F,1,United Kingdom,no,married,40
24763,24922,35971,4,F,1,Germany,no,married,47
24764,12104,37343,7,F,2,Germany,no,married,43
24765,12564,37447,8,F,2,Belgium,no,married,43
24766,26447,46776A,9,F,2,Netherlands,no,single,54
24767,22800,46776B,2,F,1,France,no,single,54
24768,24154,46776D,7,F,1,Germany,no,married,41
24769,15030,47021G,2,F,2,Germany,no,single,34
24770,33860,47563A,8,F,2,France,no,single,30
24771,32932,47566,5,F,1,Germany,no,married,35
24772,25739,47567B,1,F,2,France,no,married,48
24773,23235,47591B,11,F,2,France,no,married,41
24774,20828,47591D,7,M,1,Belgium,no,married,36
24775,35976,48111,10,F,1,Netherlands,no,married,57
24776,9830,48138,3,F,2,,no,married,41
24777,28583,48194,1,F,1,Netherlands,no,single,37
24778,37756,51014A,11,F,1,United Kingdom,yes,married,50
24779,3281,51014C,9,F,1,Spain,no,married,36
24780,2976,62094B,12,F,1,Spain,no,married,56
24781,25171,70006,10,F,2,Germany,no,married,34
24782,18231,70007,7,F,2,Netherlands,no,married,34
24783,41090,71477,6,F,2,Spain,no,married,34
24784,28729,72351A,6,F,2,France,no,married,40
24785,1291,72598,12,M,1,France,no,married,34
